Date,Price,Open,High,Low,Vol.,Change %,Date_m
31-May-17,21008.65,21048.46,21051.70,20942.57,371500000,-0.1,42886
01-Jun-17,21144.18,21030.55,21144.18,20994.22,276700000,0.65,42887
02-Jun-17,21206.29,21142.09,21225.04,21129.56,329700000,0.29,42888
05-Jun-17,21184.04,21195.03,21224.41,21168.69,269800000,-0.1,42891
06-Jun-17,21136.23,21145.48,21180.47,21118.46,283500000,-0.23,42892
07-Jun-17,21173.69,21171.57,21189.84,21113.31,273400000,0.18,42893
08-Jun-17,21182.53,21169.76,21265.69,21138.16,330300000,0.04,42894
09-Jun-17,21271.97,21208.96,21305.35,21159.45,397200000,0.42,42895
12-Jun-17,21235.67,21259.95,21277.08,21186.15,528000000,-0.17,42898
13-Jun-17,21328.47,21256.83,21332.77,21256.83,323500000,0.44,42899
14-Jun-17,21374.56,21342.71,21391.97,21294.09,295000000,0.22,42900
15-Jun-17,21359.90,21291.69,21367.28,21261.87,317200000,-0.07,42901
16-Jun-17,21384.28,21335.93,21384.42,21308.01,603200000,0.11,42902
19-Jun-17,21528.99,21444.75,21528.99,21436.08,289400000,0.68,42905
20-Jun-17,21467.14,21521.25,21535.03,21464.24,310200000,-0.29,42906
21-Jun-17,21410.03,21466.39,21492.62,21390.00,292500000,-0.27,42907
22-Jun-17,21397.29,21407.98,21456.47,21394.81,270600000,-0.06,42908
23-Jun-17,21394.76,21380.92,21421.79,21333.89,368400000,-0.01,42909
26-Jun-17,21409.55,21434.68,21506.21,21381.25,241800000,0.07,42912
27-Jun-17,21310.66,21411.19,21440.60,21310.66,292100000,-0.46,42913
28-Jun-17,21454.61,21372.36,21478.75,21372.36,271500000,0.68,42914
29-Jun-17,21287.03,21487.38,21487.38,21197.08,336700000,-0.78,42915
30-Jun-17,21349.63,21348.60,21426.12,21325.08,313200000,0.29,42916
03-Jul-17,21479.27,21392.30,21562.75,21391.71,186800000,0.61,42919
05-Jul-17,21478.17,21492.83,21505.36,21404.76,273600000,-0.01,42921
06-Jul-17,21320.04,21423.93,21433.10,21305.38,320400000,-0.74,42922
07-Jul-17,21414.34,21354.66,21425.82,21350.72,242200000,0.44,42923
10-Jul-17,21408.52,21381.23,21446.39,21371.11,270300000,-0.03,42926
11-Jul-17,21409.07,21410.17,21441.62,21279.30,247500000,0,42927
12-Jul-17,21532.14,21467.93,21580.79,21467.93,267800000,0.57,42928
13-Jul-17,21553.09,21537.19,21568.72,21512.36,232200000,0.1,42929
14-Jul-17,21637.74,21532.77,21681.53,21521.72,235500000,0.39,42930
17-Jul-17,21629.72,21633.97,21661.81,21617.66,244700000,-0.04,42933
18-Jul-17,21574.73,21589.94,21589.94,21471.14,251100000,-0.25,42934
19-Jul-17,21640.75,21569.25,21640.75,21565.84,253000000,0.31,42935
20-Jul-17,21611.78,21641.54,21661.91,21576.96,313900000,-0.13,42936
21-Jul-17,21580.07,21591.72,21592.61,21503.78,362800000,-0.15,42937
24-Jul-17,21513.17,21577.78,21577.78,21496.13,284000000,-0.31,42940
25-Jul-17,21613.43,21638.56,21670.62,21577.37,304300000,0.47,42941
26-Jul-17,21711.01,21690.38,21742.70,21683.29,278200000,0.45,42942
27-Jul-17,21796.55,21717.42,21798.47,21687.85,407300000,0.39,42943
28-Jul-17,21830.31,21787.51,21841.18,21756.12,285600000,0.15,42944
31-Jul-17,21891.12,21863.39,21929.80,21861.71,307600000,0.28,42947
01-Aug-17,21963.92,21961.42,21990.96,21940.81,328400000,0.33,42948
02-Aug-17,22016.24,22004.36,22036.10,21967.46,336800000,0.24,42949
03-Aug-17,22026.10,22007.58,22044.85,21991.32,278700000,0.04,42950
04-Aug-17,22092.81,22058.39,22092.81,22024.64,253600000,0.3,42951
07-Aug-17,22118.42,22100.20,22121.15,22081.97,213000000,0.12,42954
08-Aug-17,22085.34,22095.14,22179.11,22057.29,262000000,-0.15,42955
09-Aug-17,22048.70,22022.34,22057.19,21996.69,277800000,-0.17,42956
10-Aug-17,21844.01,21988.20,21988.20,21843.94,303300000,-0.93,42957
11-Aug-17,21858.32,21883.32,21911.09,21842.74,237800000,0.07,42958
14-Aug-17,21993.71,21945.64,22019.23,21945.64,235000000,0.62,42961
15-Aug-17,21998.99,22029.91,22038.92,21971.48,269000000,0.02,42962
16-Aug-17,22024.87,22031.93,22085.71,22002.47,264900000,0.12,42963
17-Aug-17,21750.73,21984.74,21984.74,21750.32,311000000,-1.24,42964
18-Aug-17,21674.51,21724.88,21793.35,21641.63,309000000,-0.35,42965
21-Aug-17,21703.75,21671.36,21718.74,21600.34,277800000,0.13,42968
22-Aug-17,21899.89,21739.78,21912.83,21738.13,244900000,0.9,42969
23-Aug-17,21812.09,21850.27,21866.66,21808.39,234800000,-0.4,42970
24-Aug-17,21783.40,21839.90,21870.11,21765.82,228400000,-0.13,42971
25-Aug-17,21813.67,21819.08,21906.86,21812.81,217500000,0.14,42972
28-Aug-17,21808.40,21832.50,21861.49,21767.94,218700000,-0.02,42975
29-Aug-17,21865.37,21718.00,21879.22,21673.58,227300000,0.26,42976
30-Aug-17,21892.43,21859.76,21914.26,21839.47,242800000,0.12,42977
31-Aug-17,21948.10,21936.01,21985.76,21910.50,376700000,0.25,42978
01-Sep-17,21987.56,21981.77,22038.97,21974.91,256200000,0.18,42979
05-Sep-17,21753.31,21912.37,21921.09,21709.63,332800000,-1.07,42983
06-Sep-17,21807.64,21815.76,21849.24,21794.07,318700000,0.25,42984
07-Sep-17,21784.78,21820.38,21850.01,21745.71,333800000,-0.1,42985
08-Sep-17,21797.79,21764.43,21846.63,21731.12,289400000,0.06,42986
11-Sep-17,22057.37,21927.79,22067.10,21927.79,312700000,1.19,42989
12-Sep-17,22118.86,22090.56,22134.57,22087.09,364500000,0.28,42990
13-Sep-17,22158.18,22103.47,22158.18,22095.79,291800000,0.18,42991
14-Sep-17,22203.48,22144.96,22216.44,22135.26,297700000,0.2,42992
15-Sep-17,22268.34,22252.44,22275.02,22214.52,527500000,0.29,42993
18-Sep-17,22331.35,22297.92,22355.62,22283.35,302700000,0.28,42996
19-Sep-17,22370.80,22349.70,22386.01,22340.71,295500000,0.18,42997
20-Sep-17,22412.59,22351.38,22413.26,22314.68,334500000,0.19,42998
21-Sep-17,22359.23,22414.02,22419.51,22356.55,287300000,-0.24,42999
22-Sep-17,22349.59,22334.07,22364.31,22299.58,297100000,-0.04,43000
25-Sep-17,22296.09,22320.47,22359.88,22219.11,332400000,-0.24,43003
26-Sep-17,22284.32,22322.03,22369.35,22279.52,285900000,-0.05,43004
27-Sep-17,22340.71,22330.93,22371.10,22254.93,342900000,0.25,43005
28-Sep-17,22381.20,22306.83,22394.74,22288.97,263000000,0.18,43006
29-Sep-17,22405.09,22358.47,22405.63,22332.96,274700000,0.11,43007
02-Oct-17,22557.60,22423.47,22559.38,22416.00,268500000,0.68,43010
03-Oct-17,22641.67,22564.45,22646.32,22562.90,238800000,0.37,43011
04-Oct-17,22661.64,22645.67,22685.94,22632.80,235700000,0.09,43012
05-Oct-17,22775.39,22669.08,22777.04,22655.14,246400000,0.5,43013
06-Oct-17,22773.67,22762.03,22773.67,22730.85,221400000,-0.01,43014
09-Oct-17,22761.07,22779.73,22803.37,22739.38,310700000,-0.06,43017
10-Oct-17,22830.68,22784.76,22850.51,22770.99,319200000,0.31,43018
11-Oct-17,22872.89,22827.65,22872.89,22821.66,316000000,0.18,43019
12-Oct-17,22841.01,22854.85,22884.82,22821.13,291700000,-0.14,43020
13-Oct-17,22871.72,22876.43,22905.33,22855.93,259500000,0.13,43021
16-Oct-17,22956.96,22892.92,22960.12,22887.12,247100000,0.37,43024
17-Oct-17,22997.44,22952.41,23002.20,22948.23,273000000,0.18,43025
18-Oct-17,23157.60,23087.13,23172.93,23086.75,271800000,0.7,43026
19-Oct-17,23163.04,23107.47,23167.24,23052.67,350400000,0.02,43027
20-Oct-17,23328.63,23205.18,23328.84,23201.78,474300000,0.71,43028
23-Oct-17,23273.96,23348.95,23368.37,23273.96,456800000,-0.23,43031
24-Oct-17,23441.76,23346.78,23485.25,23343.23,406800000,0.72,43032
25-Oct-17,23329.46,23431.09,23451.51,23251.11,399500000,-0.48,43033
26-Oct-17,23400.86,23380.89,23459.84,23380.89,370600000,0.31,43034
27-Oct-17,23434.19,23419.16,23449.40,23353.16,518800000,0.14,43035
30-Oct-17,23348.74,23405.75,23428.75,23327.87,436900000,-0.36,43038
31-Oct-17,23377.24,23369.22,23406.35,23334.39,388000000,0.12,43039
01-Nov-17,23435.01,23442.90,23517.71,23388.91,361200000,0.25,43040
02-Nov-17,23516.26,23463.24,23531.38,23350.98,348000000,0.35,43041
03-Nov-17,23539.19,23549.59,23557.06,23481.57,312200000,0.1,43042
06-Nov-17,23548.42,23533.96,23574.86,23520.75,325100000,0.04,43045
07-Nov-17,23557.23,23574.03,23602.12,23484.19,285000000,0.04,43046
08-Nov-17,23563.36,23542.60,23575.00,23510.56,264600000,0.03,43047
09-Nov-17,23461.94,23492.09,23516.74,23310.02,305400000,-0.43,43048
10-Nov-17,23422.21,23432.71,23452.20,23392.96,351200000,-0.17,43049
13-Nov-17,23439.70,23367.47,23461.68,23343.34,491200000,0.07,43052
14-Nov-17,23409.47,23388.40,23414.08,23271.57,561300000,-0.13,43053
15-Nov-17,23271.28,23334.59,23344.99,23242.75,404300000,-0.59,43054
16-Nov-17,23458.36,23365.34,23492.19,23365.34,402000000,0.8,43055
17-Nov-17,23358.24,23433.77,23433.77,23356.01,386000000,-0.43,43056
20-Nov-17,23430.33,23370.71,23456.88,23360.58,315300000,0.31,43059
21-Nov-17,23590.83,23500.15,23617.80,23500.15,329600000,0.69,43060
22-Nov-17,23526.18,23597.24,23605.77,23507.61,268700000,-0.27,43061
24-Nov-17,23557.99,23552.75,23599.18,23551.59,118600000,0.14,43063
27-Nov-17,23580.78,23552.86,23638.92,23545.02,296300000,0.1,43066
28-Nov-17,23836.71,23625.19,23849.61,23617.11,319200000,1.09,43067
29-Nov-17,23940.68,23883.26,23959.76,23872.59,401400000,0.44,43068
30-Nov-17,24272.35,24013.80,24327.82,24013.80,488200000,1.39,43069
01-Dec-17,24231.59,24305.40,24322.06,23921.90,417900000,-0.17,43070
04-Dec-17,24290.05,24424.11,24534.04,24288.19,424200000,0.24,43073
05-Dec-17,24180.64,24335.01,24349.74,24155.28,371100000,-0.45,43074
06-Dec-17,24140.91,24171.90,24229.35,24134.49,312700000,-0.16,43075
07-Dec-17,24211.48,24116.60,24262.88,24101.24,319000000,0.29,43076
08-Dec-17,24329.16,24263.26,24330.12,24225.50,293500000,0.49,43077
11-Dec-17,24386.03,24338.11,24389.72,24314.74,300500000,0.23,43080
12-Dec-17,24504.80,24452.96,24552.97,24443.83,342200000,0.49,43081
13-Dec-17,24585.43,24525.19,24666.02,24518.30,325200000,0.33,43082
14-Dec-17,24508.66,24631.01,24672.48,24508.66,314700000,-0.31,43083
15-Dec-17,24651.74,24585.71,24688.62,24584.44,635700000,0.58,43084
18-Dec-17,24792.20,24739.56,24876.07,24739.56,354800000,0.57,43087
19-Dec-17,24754.75,24834.38,24850.11,24715.60,335300000,-0.15,43088
20-Dec-17,24726.65,24838.09,24852.44,24697.11,341700000,-0.11,43089
21-Dec-17,24782.29,24778.26,24850.91,24766.27,339500000,0.23,43090
22-Dec-17,24754.06,24764.04,24784.15,24717.51,255100000,-0.11,43091
26-Dec-17,24746.21,24715.84,24778.13,24708.42,208200000,-0.03,43095
27-Dec-17,24774.30,24766.52,24789.52,24731.68,225800000,0.11,43096
28-Dec-17,24837.51,24807.21,24839.23,24797.13,200900000,0.26,43097
29-Dec-17,24719.22,24849.63,24871.66,24719.22,270700000,-0.48,43098
02-Jan-18,24824.01,24809.35,24864.19,24741.70,341100000,0.42,43102
03-Jan-18,24922.68,24850.45,24941.92,24825.55,456700000,0.4,43103
04-Jan-18,25075.13,24964.86,25105.96,24963.27,403200000,0.61,43104
05-Jan-18,25295.87,25114.92,25299.79,25112.01,358000000,0.88,43105
08-Jan-18,25283.00,25308.40,25311.99,25235.41,341300000,-0.05,43108
09-Jan-18,25385.80,25312.05,25439.78,25308.41,333400000,0.41,43109
10-Jan-18,25369.13,25348.13,25404.92,25256.99,341400000,-0.07,43110
11-Jan-18,25574.73,25398.60,25575.42,25396.19,346800000,0.81,43111
12-Jan-18,25803.19,25638.39,25810.43,25633.08,376400000,0.89,43112
16-Jan-18,25792.86,25987.62,26086.12,25702.99,606500000,-0.04,43116
17-Jan-18,26115.65,25910.78,26130.45,25865.02,522720000,1.25,43117
18-Jan-18,26017.81,26149.55,26153.42,25947.32,492780000,-0.37,43118
19-Jan-18,26071.72,25987.35,26071.72,25942.83,585000000,0.21,43119
22-Jan-18,26214.60,26025.32,26215.23,25974.65,431200000,0.55,43122
23-Jan-18,26210.81,26214.87,26246.19,26143.90,433490000,-0.01,43123
24-Jan-18,26252.12,26282.07,26392.80,26106.94,518790000,0.16,43124
25-Jan-18,26392.79,26313.06,26458.25,26259.72,401390000,0.54,43125
26-Jan-18,26616.71,26466.74,26616.71,26425.35,477780000,0.85,43126
29-Jan-18,26439.48,26584.28,26608.90,26435.34,421000000,-0.67,43129
30-Jan-18,26076.89,26198.45,26256.99,26028.42,448330000,-1.37,43130
31-Jan-18,26149.39,26268.17,26338.03,26050.98,479130000,0.28,43131
01-Feb-18,26186.71,26083.04,26306.70,26014.44,410620000,0.14,43132
02-Feb-18,25520.96,26061.79,26061.79,25490.66,522880000,-2.54,43133
05-Feb-18,24345.75,25337.87,25520.53,23923.88,714450000,-4.6,43136
06-Feb-18,24912.77,24085.17,24946.23,23778.74,823940000,2.33,43137
07-Feb-18,24893.35,24892.87,25293.96,24785.44,504620000,-0.08,43138
08-Feb-18,23860.46,24902.30,24903.68,23849.23,657500000,-4.15,43139
09-Feb-18,24190.90,23992.67,24382.14,23360.29,735030000,1.38,43140
12-Feb-18,24601.27,24337.76,24765.16,24290.48,496610000,1.7,43143
13-Feb-18,24640.45,24540.33,24705.72,24421.03,374410000,0.16,43144
14-Feb-18,24893.49,24535.82,24925.95,24490.36,431160000,1.03,43145
15-Feb-18,25200.37,25047.82,25203.95,24809.42,416780000,1.23,43146
16-Feb-18,25219.38,25165.94,25432.42,25149.26,406730000,0.08,43147
20-Feb-18,24964.75,25124.91,25179.01,24884.19,421510000,-1.01,43151
21-Feb-18,24797.78,24988.06,25267.99,24792.99,456060000,-0.67,43152
