Date,Price,Open,High,Low,Vol.,Change %,Date_m
23-08-12,1402.08,1413.49,1413.49,1400.50,0,-0.81,41144
24-08-12,1411.13,1401.99,1413.46,1398.04,0,0.65,41145
27-08-12,1410.44,1411.13,1416.17,1409.11,0,-0.05,41148
28-08-12,1409.30,1410.44,1413.63,1405.59,0,-0.08,41149
29-08-12,1410.49,1409.32,1413.95,1406.57,0,0.08,41150
30-08-12,1399.48,1410.08,1410.08,1397.01,0,-0.78,41151
31-08-12,1406.58,1400.07,1413.09,1398.96,0,0.51,41152
04-09-12,1404.94,1406.54,1409.31,1396.56,0,-0.12,41156
05-09-12,1403.44,1404.94,1408.81,1401.25,0,-0.11,41157
06-09-12,1432.12,1403.44,1432.12,1403.44,0,2.04,41158
07-09-12,1437.92,1432.12,1437.92,1431.45,0,0.4,41159
10-09-12,1429.08,1437.92,1438.74,1428.98,0,-0.61,41162
11-09-12,1433.56,1429.13,1437.76,1429.13,0,0.31,41163
12-09-12,1436.56,1433.56,1439.15,1432.99,0,0.21,41164
13-09-12,1459.99,1436.56,1463.76,1435.34,0,1.63,41165
14-09-12,1465.77,1460.07,1474.51,1460.07,0,0.4,41166
17-09-12,1461.19,1465.42,1465.63,1457.55,0,-0.31,41169
18-09-12,1459.32,1461.19,1461.47,1456.13,0,-0.13,41170
19-09-12,1461.05,1459.50,1465.15,1457.88,0,0.12,41171
20-09-12,1460.26,1461.05,1461.23,1449.98,0,-0.05,41172
21-09-12,1460.15,1460.34,1467.07,1459.51,0,-0.01,41173
24-09-12,1456.89,1459.76,1460.72,1452.06,0,-0.22,41176
25-09-12,1441.59,1456.94,1463.24,1441.59,0,-1.05,41177
26-09-12,1433.32,1441.60,1441.60,1430.53,0,-0.57,41178
27-09-12,1447.15,1433.36,1450.20,1433.36,0,0.96,41179
28-09-12,1440.67,1447.13,1447.13,1435.60,0,-0.45,41180
01-10-12,1444.49,1440.90,1457.14,1440.90,0,0.27,41183
02-10-12,1445.75,1444.99,1451.52,1439.01,0,0.09,41184
03-10-12,1450.99,1446.05,1454.30,1441.99,0,0.36,41185
04-10-12,1461.40,1451.08,1463.14,1451.08,0,0.72,41186
05-10-12,1460.93,1461.40,1470.96,1456.89,0,-0.03,41187
08-10-12,1455.88,1460.93,1460.93,1453.10,0,-0.35,41190
09-10-12,1441.48,1455.90,1455.90,1441.18,0,-0.99,41191
10-10-12,1432.56,1441.48,1442.52,1430.64,0,-0.62,41192
11-10-12,1432.84,1432.82,1443.90,1432.82,0,0.02,41193
12-10-12,1428.59,1432.84,1438.43,1425.53,0,-0.3,41194
15-10-12,1440.13,1428.75,1441.31,1427.24,0,0.81,41197
16-10-12,1454.92,1440.31,1455.51,1440.31,0,1.03,41198
17-10-12,1460.91,1454.22,1462.20,1453.35,0,0.41,41199
18-10-12,1457.34,1460.94,1464.02,1452.63,0,-0.24,41200
19-10-12,1433.19,1457.34,1457.34,1429.85,0,-1.66,41201
22-10-12,1433.82,1433.21,1435.46,1422.06,0,0.04,41204
23-10-12,1413.11,1433.74,1433.74,1407.56,0,-1.44,41205
24-10-12,1408.75,1413.20,1420.04,1407.10,0,-0.31,41206
25-10-12,1412.97,1409.74,1421.12,1405.14,0,0.3,41207
26-10-12,1411.94,1412.97,1417.09,1403.28,0,-0.07,41208
31-10-12,1412.16,1410.99,1418.76,1405.95,0,0.02,41213
01-11-12,1427.59,1412.20,1428.35,1412.20,0,1.09,41214
02-11-12,1414.20,1427.59,1434.27,1412.91,0,-0.94,41215
05-11-12,1417.26,1414.02,1419.90,1408.13,0,0.22,41218
06-11-12,1428.39,1417.26,1433.38,1417.26,0,0.79,41219
07-11-12,1394.53,1428.27,1428.27,1388.14,0,-2.37,41220
08-11-12,1377.51,1394.53,1401.23,1377.51,0,-1.22,41221
09-11-12,1379.85,1377.55,1391.39,1373.03,0,0.17,41222
12-11-12,1380.03,1379.86,1384.87,1377.19,0,0.01,41225
13-11-12,1374.53,1380.03,1388.81,1371.39,0,-0.4,41226
14-11-12,1355.49,1374.64,1380.13,1352.50,0,-1.39,41227
15-11-12,1353.33,1355.41,1360.62,1348.05,0,-0.16,41228
16-11-12,1359.88,1353.36,1362.03,1343.35,0,0.48,41229
19-11-12,1386.89,1359.88,1386.89,1359.88,0,1.99,41232
20-11-12,1387.81,1386.82,1389.77,1377.04,0,0.07,41233
21-11-12,1391.03,1387.79,1391.25,1386.39,0,0.23,41234
23-11-12,1409.15,1391.03,1409.16,1391.03,0,1.3,41236
26-11-12,1406.29,1409.15,1409.15,1397.68,0,-0.2,41239
27-11-12,1398.94,1406.29,1409.01,1398.03,0,-0.52,41240
28-11-12,1409.93,1398.77,1410.31,1385.43,0,0.79,41241
29-11-12,1415.95,1409.96,1419.70,1409.04,0,0.43,41242
30-11-12,1416.18,1415.95,1418.86,1411.63,0,0.02,41243
03-12-12,1409.46,1416.34,1423.73,1408.46,0,-0.47,41246
04-12-12,1407.05,1409.46,1413.14,1403.65,0,-0.17,41247
05-12-12,1409.28,1407.05,1415.56,1398.23,0,0.16,41248
06-12-12,1413.94,1409.43,1413.95,1405.93,0,0.33,41249
07-12-12,1418.07,1413.95,1420.34,1410.90,0,0.29,41250
10-12-12,1418.55,1418.07,1421.64,1415.64,0,0.03,41253
11-12-12,1427.84,1418.55,1434.27,1418.55,0,0.65,41254
12-12-12,1428.48,1427.84,1438.59,1426.76,0,0.04,41255
13-12-12,1419.45,1428.48,1431.36,1416.00,0,-0.63,41256
14-12-12,1413.58,1419.45,1419.45,1411.88,0,-0.41,41257
17-12-12,1430.36,1413.54,1430.67,1413.54,0,1.19,41260
18-12-12,1446.79,1430.47,1448.00,1430.47,0,1.15,41261
19-12-12,1435.81,1446.79,1447.75,1435.80,0,-0.76,41262
20-12-12,1443.69,1435.81,1443.70,1432.82,0,0.55,41263
21-12-12,1430.15,1443.67,1443.67,1422.58,0,-0.94,41264
24-12-12,1426.66,1430.15,1430.15,1424.66,0,-0.24,41267
26-12-12,1419.83,1426.66,1429.42,1416.43,0,-0.48,41269
27-12-12,1418.10,1419.83,1422.80,1401.80,0,-0.12,41270
28-12-12,1402.43,1418.10,1418.10,1401.58,0,-1.1,41271
31-12-12,1426.19,1402.43,1426.74,1398.11,0,1.69,41274
02-01-13,1462.42,1426.19,1462.43,1426.19,0,2.54,41276
03-01-13,1459.37,1462.42,1465.47,1455.53,0,-0.21,41277
04-01-13,1466.47,1459.37,1467.94,1458.99,0,0.49,41278
07-01-13,1461.89,1466.47,1466.47,1456.62,0,-0.31,41281
08-01-13,1457.15,1461.89,1461.89,1451.64,0,-0.32,41282
09-01-13,1461.02,1457.15,1464.73,1457.15,0,0.27,41283
10-01-13,1472.12,1464.64,1472.30,1461.02,0,0.76,41284
11-01-13,1472.05,1472.12,1472.75,1467.58,0,0,41285
14-01-13,1470.68,1472.05,1472.05,1465.69,0,-0.09,41288
15-01-13,1472.34,1470.67,1473.31,1463.76,0,0.11,41289
16-01-13,1472.63,1472.33,1473.96,1467.60,0,0.02,41290
17-01-13,1480.94,1472.63,1485.16,1472.63,0,0.56,41291
18-01-13,1485.98,1480.95,1485.98,1475.81,0,0.34,41292
22-01-13,1492.56,1485.98,1492.56,1481.16,0,0.44,41296
23-01-13,1494.81,1492.56,1496.13,1489.90,0,0.15,41297
24-01-13,1494.82,1494.81,1502.27,1489.46,0,0,41298
25-01-13,1502.96,1494.82,1503.26,1494.82,0,0.54,41299
28-01-13,1500.18,1502.96,1503.23,1496.33,0,-0.18,41302
29-01-13,1507.84,1500.18,1509.35,1498.09,0,0.51,41303
30-01-13,1501.96,1507.84,1509.94,1500.11,0,-0.39,41304
31-01-13,1498.11,1501.96,1504.19,1496.76,0,-0.26,41305
01-02-13,1513.17,1498.11,1514.41,1498.11,0,1.01,41306
04-02-13,1495.71,1513.17,1513.17,1495.02,0,-1.15,41309
05-02-13,1511.29,1495.71,1514.96,1495.71,0,1.04,41310
06-02-13,1512.12,1511.29,1512.53,1504.71,0,0.05,41311
07-02-13,1509.39,1512.12,1512.90,1498.49,0,-0.18,41312
08-02-13,1517.93,1509.39,1518.31,1509.39,0,0.57,41313
11-02-13,1517.01,1517.93,1518.31,1513.61,0,-0.06,41316
12-02-13,1519.43,1517.01,1522.29,1515.61,0,0.16,41317
13-02-13,1520.33,1519.43,1524.69,1515.93,0,0.06,41318
14-02-13,1521.38,1520.33,1523.14,1514.02,0,0.07,41319
15-02-13,1519.79,1521.38,1524.24,1514.14,0,-0.1,41320
19-02-13,1530.94,1519.79,1530.94,1519.79,0,0.73,41324
20-02-13,1511.95,1530.94,1530.94,1511.41,0,-1.24,41325
21-02-13,1502.42,1511.95,1511.95,1497.29,0,-0.63,41326
22-02-13,1515.60,1502.42,1515.64,1502.42,0,0.88,41327
25-02-13,1487.85,1515.60,1525.84,1487.85,0,-1.83,41330
26-02-13,1496.94,1487.85,1498.99,1485.01,0,0.61,41331
27-02-13,1515.99,1496.94,1520.08,1494.88,0,1.27,41332
28-02-13,1514.68,1515.99,1525.34,1514.46,0,-0.09,41333
01-03-13,1518.20,1514.68,1519.99,1501.48,0,0.23,41334
04-03-13,1525.20,1518.20,1525.27,1512.29,0,0.46,41337
05-03-13,1539.79,1525.20,1543.47,1525.20,0,0.96,41338
06-03-13,1541.46,1539.79,1545.25,1538.11,0,0.11,41339
07-03-13,1544.26,1541.46,1545.78,1541.46,0,0.18,41340
08-03-13,1551.18,1544.26,1552.48,1542.94,0,0.45,41341
11-03-13,1556.22,1551.15,1556.27,1547.36,0,0.32,41344
12-03-13,1552.48,1556.22,1556.77,1548.24,0,-0.24,41345
13-03-13,1554.52,1552.48,1556.39,1548.25,0,0.13,41346
14-03-13,1563.23,1554.52,1563.32,1554.52,0,0.56,41347
15-03-13,1560.70,1563.21,1563.62,1555.74,0,-0.16,41348
18-03-13,1552.10,1560.70,1560.70,1545.13,0,-0.55,41351
19-03-13,1548.34,1552.10,1557.25,1538.57,0,-0.24,41352
20-03-13,1558.71,1548.34,1561.56,1548.34,0,0.67,41353
21-03-13,1545.80,1558.71,1558.71,1543.55,0,-0.83,41354
22-03-13,1556.89,1545.90,1557.74,1545.90,0,0.72,41355
25-03-13,1551.69,1556.89,1564.91,1546.22,0,-0.33,41358
26-03-13,1563.77,1551.69,1563.95,1551.69,0,0.78,41359
27-03-13,1562.85,1563.75,1564.07,1551.90,0,-0.06,41360
28-03-13,1569.19,1562.86,1570.28,1561.08,0,0.41,41361
01-04-13,1562.17,1569.18,1570.57,1558.47,0,-0.45,41365
02-04-13,1570.25,1562.17,1573.66,1562.17,0,0.52,41366
03-04-13,1553.69,1570.25,1571.47,1549.80,0,-1.05,41367
04-04-13,1559.98,1553.69,1562.60,1552.52,0,0.4,41368
05-04-13,1553.28,1559.98,1559.98,1539.50,0,-0.43,41369
08-04-13,1563.07,1553.26,1563.07,1548.63,0,0.63,41372
09-04-13,1568.61,1563.11,1573.89,1560.92,0,0.35,41373
10-04-13,1587.73,1568.61,1589.07,1568.61,0,1.22,41374
11-04-13,1593.37,1587.73,1597.35,1586.17,0,0.36,41375
12-04-13,1588.85,1593.30,1593.30,1579.97,0,-0.28,41376
15-04-13,1552.36,1588.84,1588.84,1552.28,0,-2.3,41379
16-04-13,1574.57,1552.36,1575.35,1552.36,0,1.43,41380
17-04-13,1552.01,1574.57,1574.57,1543.69,0,-1.43,41381
18-04-13,1541.61,1552.03,1554.38,1536.03,0,-0.67,41382
19-04-13,1555.25,1541.61,1555.89,1539.40,0,0.88,41383
22-04-13,1562.50,1555.25,1565.55,1548.19,0,0.47,41386
23-04-13,1578.78,1562.50,1579.58,1562.50,0,1.04,41387
24-04-13,1578.79,1578.78,1583.00,1575.80,0,0,41388
25-04-13,1585.16,1578.93,1592.64,1578.93,0,0.4,41389
26-04-13,1582.24,1585.16,1585.78,1577.56,0,-0.18,41390
29-04-13,1593.61,1582.34,1596.65,1582.34,0,0.72,41393
30-04-13,1597.57,1593.58,1597.57,1586.50,0,0.25,41394
01-05-13,1582.70,1597.55,1597.55,1581.28,0,-0.93,41395
02-05-13,1597.59,1582.77,1598.60,1582.77,0,0.94,41396
03-05-13,1614.42,1597.60,1618.46,1597.60,0,1.05,41397
06-05-13,1617.50,1614.40,1619.77,1614.21,0,0.19,41400
07-05-13,1625.96,1617.55,1626.03,1616.64,0,0.52,41401
08-05-13,1632.69,1625.95,1632.78,1622.70,0,0.41,41402
09-05-13,1626.67,1632.69,1635.01,1623.09,0,-0.37,41403
10-05-13,1633.70,1626.69,1633.70,1623.71,0,0.43,41404
13-05-13,1633.77,1632.10,1636.00,1626.74,0,0,41407
14-05-13,1650.34,1633.75,1651.10,1633.75,0,1.01,41408
15-05-13,1658.78,1649.13,1661.49,1646.68,0,0.51,41409
16-05-13,1650.47,1658.07,1660.51,1648.60,0,-0.5,41410
17-05-13,1667.47,1652.45,1667.47,1652.45,0,1.03,41411
20-05-13,1666.29,1665.71,1672.84,1663.52,0,-0.07,41414
21-05-13,1669.16,1666.20,1674.93,1662.67,0,0.17,41415
22-05-13,1655.35,1669.39,1687.18,1648.86,0,-0.83,41416
23-05-13,1650.51,1651.62,1655.50,1635.53,0,-0.29,41417
24-05-13,1649.60,1646.67,1649.78,1636.88,0,-0.06,41418
28-05-13,1660.06,1652.63,1674.21,1652.63,0,0.63,41422
29-05-13,1648.36,1656.57,1656.57,1640.05,0,-0.7,41423
30-05-13,1654.41,1649.14,1661.91,1648.61,0,0.37,41424
31-05-13,1630.74,1652.13,1658.99,1630.74,0,-1.43,41425
03-06-13,1640.42,1631.71,1640.42,1622.72,0,0.59,41428
04-06-13,1631.38,1640.73,1646.53,1623.62,0,-0.55,41429
05-06-13,1608.90,1629.05,1629.31,1607.09,0,-1.38,41430
06-06-13,1622.56,1609.29,1622.56,1598.23,0,0.85,41431
07-06-13,1643.38,1625.27,1644.40,1625.27,0,1.28,41432
10-06-13,1642.81,1644.67,1648.69,1639.26,0,-0.03,41435
