Date,Price,Open,High,Low,Vol.,Change %,Date_m
26-03-17,4.10,4.09,4.12,4.04,17.02K,0.24,42820
27-03-17,4.08,4.10,4.19,4.03,31.27K,-0.49,42821
28-03-17,4.20,4.08,4.22,4.07,13.80K,2.94,42822
29-03-17,4.30,4.20,4.50,4.12,31.16K,2.38,42823
30-03-17,7.89,4.30,9.90,4.26,382.15K,83.49,42824
31-03-17,7.25,7.89,7.90,5.75,274.38K,-8.11,42825
01-04-17,7.61,7.25,7.73,6.65,143.26K,4.97,42826
02-04-17,8.34,7.61,8.88,7.03,228.47K,9.59,42827
03-04-17,8.61,8.34,9.50,7.50,203.68K,3.24,42828
04-04-17,9.15,8.61,9.78,8.35,213.24K,6.27,42829
05-04-17,13.00,9.15,13.75,8.88,601.43K,42.08,42830
06-04-17,10.87,13.00,13.19,9.70,687.75K,-16.38,42831
07-04-17,9.89,10.87,11.39,9.39,280.70K,-9.02,42832
08-04-17,10.79,9.89,11.39,9.83,147.64K,9.1,42833
09-04-17,9.26,10.79,10.99,8.57,198.42K,-14.18,42834
10-04-17,9.87,9.26,10.12,8.89,185.95K,6.59,42835
11-04-17,9.71,9.87,10.35,9.45,139.04K,-1.62,42836
12-04-17,11.69,9.71,12.23,9.66,360.25K,20.39,42837
13-04-17,11.05,11.69,11.74,10.63,191.76K,-5.47,42838
14-04-17,11.61,11.05,11.84,11.03,149.90K,5.07,42839
15-04-17,11.69,11.61,12.14,10.46,132.61K,0.69,42840
16-04-17,11.70,11.69,11.87,11.57,48.57K,0.09,42841
17-04-17,11.15,11.70,12.60,10.95,249.62K,-4.7,42842
18-04-17,10.95,11.15,11.50,10.27,283.08K,-1.79,42843
19-04-17,10.21,10.95,11.00,10.01,139.82K,-6.76,42844
20-04-17,10.99,10.21,11.40,10.15,218.36K,7.64,42845
21-04-17,12.12,10.99,12.45,10.85,342.38K,10.28,42846
22-04-17,14.35,12.12,16.00,12.03,481.88K,18.4,42847
23-04-17,15.38,14.35,16.00,14.20,434.46K,7.18,42848
24-04-17,15.07,15.38,15.41,14.30,235.77K,-2.02,42849
25-04-17,15.53,15.07,15.73,14.51,225.98K,3.05,42850
26-04-17,15.09,15.53,16.17,14.69,332.45K,-2.83,42851
27-04-17,14.98,15.09,15.51,13.47,402.61K,-0.73,42852
28-04-17,14.75,14.98,15.12,14.50,232.03K,-1.54,42853
29-04-17,16.34,14.75,16.40,14.73,266.31K,10.78,42854
30-04-17,16.20,16.34,16.74,15.80,261.85K,-0.86,42855
01-05-17,16.47,16.20,17.30,15.55,257.12K,1.67,42856
02-05-17,16.24,16.47,16.62,15.50,113.87K,-1.4,42857
03-05-17,22.01,16.24,36.00,15.99,1.20M,35.53,42858
04-05-17,24.16,22.01,29.75,21.80,1.45M,9.77,42859
05-05-17,26.33,24.16,28.69,24.03,766.74K,8.98,42860
06-05-17,28.43,26.33,28.88,26.31,433.85K,7.98,42861
07-05-17,30.62,28.43,32.30,28.43,748.37K,7.7,42862
08-05-17,28.86,30.62,30.62,28.04,426.59K,-5.75,42863
09-05-17,33.20,28.86,34.00,22.67,703.35K,15.04,42864
10-05-17,32.85,33.20,38.91,30.01,835.73K,-1.05,42865
11-05-17,30.69,32.85,33.35,28.31,542.38K,-6.58,42866
12-05-17,27.21,30.69,31.59,25.06,485.31K,-11.34,42867
13-05-17,29.09,27.21,29.21,25.04,328.59K,6.91,42868
14-05-17,28.90,29.09,30.60,27.75,251.84K,-0.65,42869
15-05-17,25.61,28.90,29.11,25.27,347.19K,-11.38,42870
16-05-17,23.60,25.61,25.78,21.00,631.01K,-7.85,42871
17-05-17,25.30,23.60,26.50,20.31,790.14K,7.2,42872
18-05-17,28.58,25.30,29.41,24.63,540.92K,12.96,42873
19-05-17,27.55,28.58,28.65,26.32,456.91K,-3.6,42874
20-05-17,27.34,27.55,27.94,26.85,220.35K,-0.76,42875
21-05-17,25.92,27.34,28.68,25.44,341.76K,-5.19,42876
22-05-17,24.71,25.92,26.99,22.50,537.83K,-4.67,42877
23-05-17,31.06,24.71,31.78,24.45,596.12K,25.7,42878
24-05-17,34.31,31.06,35.88,30.25,656.76K,10.46,42879
25-05-17,29.64,34.31,35.50,25.26,580.05K,-13.61,42880
26-05-17,25.93,29.64,32.00,24.31,558.72K,-12.52,42881
27-05-17,23.50,25.93,26.96,19.08,572.99K,-9.37,42882
28-05-17,24.73,23.50,26.95,23.06,341.91K,5.23,42883
29-05-17,25.77,24.73,26.72,23.68,269.72K,4.21,42884
30-05-17,24.11,25.77,26.50,23.50,357.32K,-6.44,42885
31-05-17,25.88,24.11,26.22,23.75,342.04K,7.34,42886
01-06-17,27.74,25.88,29.94,25.87,611.85K,7.19,42887
02-06-17,27.90,27.74,28.95,26.56,280.61K,0.58,42888
03-06-17,27.40,27.90,28.30,26.79,235.55K,-1.79,42889
04-06-17,27.79,27.40,27.90,26.79,238.06K,1.42,42890
05-06-17,30.70,27.79,31.80,27.78,527.46K,10.47,42891
06-06-17,30.10,30.70,31.33,28.08,540.39K,-1.95,42892
07-06-17,28.60,30.10,30.80,27.65,324.61K,-4.98,42893
08-06-17,30.08,28.60,30.85,27.99,297.38K,5.17,42894
09-06-17,29.56,30.08,30.90,29.50,314.67K,-1.73,42895
10-06-17,30.13,29.56,30.25,29.00,368.07K,1.93,42896
11-06-17,34.04,30.13,35.50,29.53,615.05K,12.98,42897
12-06-17,29.06,34.04,34.17,27.00,681.79K,-14.63,42898
13-06-17,30.32,29.06,30.65,28.71,334.62K,4.34,42899
14-06-17,28.81,30.32,32.00,27.50,543.03K,-4.98,42900
15-06-17,28.97,28.81,29.40,24.42,548.79K,0.56,42901
16-06-17,33.89,28.97,33.90,27.65,583.16K,16.98,42902
17-06-17,46.01,33.89,49.00,33.61,2.07M,35.76,42903
18-06-17,43.66,46.01,46.65,39.56,960.61K,-5.11,42904
19-06-17,47.63,43.66,49.99,42.27,1.14M,9.09,42905
20-06-17,45.63,47.63,48.45,42.50,638.44K,-4.2,42906
21-06-17,44.00,45.63,46.16,41.50,378.03K,-3.57,42907
22-06-17,45.98,44.00,47.89,42.87,398.17K,4.5,42908
23-06-17,46.03,45.98,46.96,45.52,232.59K,0.11,42909
24-06-17,43.05,46.03,46.13,42.05,319.78K,-6.47,42910
25-06-17,40.80,43.05,43.76,38.27,417.00K,-5.23,42911
26-06-17,38.15,40.80,41.98,33.38,635.71K,-6.5,42912
27-06-17,40.50,38.15,40.50,33.61,591.65K,6.16,42913
28-06-17,42.00,40.50,43.44,37.30,489.57K,3.7,42914
29-06-17,40.20,42.00,42.14,39.60,237.14K,-4.29,42915
30-06-17,39.49,40.20,41.20,39.22,190.54K,-1.77,42916
01-07-17,38.37,39.49,39.83,37.40,169.45K,-2.84,42917
02-07-17,41.59,38.37,41.99,37.15,244.43K,8.39,42918
03-07-17,45.51,41.59,47.70,40.60,641.50K,9.43,42919
04-07-17,54.89,45.51,55.40,45.51,1.10M,20.61,42920
05-07-17,53.40,54.89,57.75,49.01,861.57K,-2.71,42921
06-07-17,51.20,53.40,53.40,50.01,367.32K,-4.12,42922
07-07-17,46.21,51.20,51.36,44.28,656.67K,-9.75,42923
08-07-17,51.27,46.21,52.61,44.18,514.36K,10.95,42924
09-07-17,48.76,51.27,52.55,48.33,300.35K,-4.9,42925
10-07-17,44.74,48.76,49.84,42.10,534.09K,-8.24,42926
11-07-17,43.92,44.74,46.78,41.38,488.83K,-1.83,42927
12-07-17,47.00,43.92,48.48,42.10,507.31K,7.01,42928
13-07-17,45.48,47.00,47.88,44.10,256.55K,-3.23,42929
14-07-17,42.78,45.48,45.72,40.00,437.76K,-5.94,42930
15-07-17,38.14,42.78,42.99,37.50,522.23K,-10.85,42931
16-07-17,40.69,38.14,41.99,34.78,634.51K,6.69,42932
17-07-17,42.36,40.69,43.08,39.72,503.50K,4.1,42933
18-07-17,43.50,42.36,45.00,40.56,426.28K,2.69,42934
19-07-17,40.19,43.50,43.96,39.68,317.87K,-7.61,42935
20-07-17,44.72,40.19,45.00,40.12,424.55K,11.27,42936
21-07-17,45.40,44.72,47.93,44.00,475.00K,1.52,42937
22-07-17,46.70,45.40,47.52,44.43,181.02K,2.86,42938
23-07-17,45.23,46.70,46.95,44.10,175.17K,-3.15,42939
24-07-17,45.01,45.23,45.49,44.41,123.33K,-0.49,42940
25-07-17,42.21,45.01,45.15,40.23,320.44K,-6.22,42941
26-07-17,41.99,42.21,43.00,40.40,204.73K,-0.52,42942
27-07-17,41.87,41.99,42.30,40.80,167.22K,-0.29,42943
28-07-17,40.35,41.87,42.17,40.10,208.08K,-3.63,42944
29-07-17,41.01,40.35,41.50,38.28,246.30K,1.64,42945
30-07-17,40.82,41.01,42.16,39.56,138.97K,-0.46,42946
31-07-17,42.27,40.82,43.80,38.40,304.88K,3.55,42947
01-08-17,43.18,42.27,43.84,41.18,290.91K,2.15,42948
02-08-17,41.82,43.18,43.23,41.52,160.29K,-3.15,42949
03-08-17,42.49,41.82,42.87,41.73,98.91K,1.6,42950
04-08-17,43.07,42.49,43.49,42.34,114.69K,1.37,42951
05-08-17,45.85,43.07,47.09,43.06,345.32K,6.45,42952
06-08-17,45.33,45.85,46.65,44.78,180.66K,-1.13,42953
07-08-17,45.99,45.33,46.50,45.01,162.21K,1.46,42954
08-08-17,49.06,45.99,49.98,45.76,375.80K,6.68,42955
09-08-17,47.69,49.06,49.95,46.66,301.29K,-2.79,42956
10-08-17,47.20,47.69,48.60,47.01,173.65K,-1.03,42957
11-08-17,47.08,47.20,47.71,46.60,188.30K,-0.25,42958
12-08-17,46.33,47.08,47.80,46.01,242.31K,-1.59,42959
13-08-17,45.22,46.33,47.38,44.05,275.66K,-2.4,42960
14-08-17,45.59,45.22,46.34,44.82,198.81K,0.82,42961
15-08-17,43.10,45.59,45.70,41.65,307.88K,-5.46,42962
16-08-17,43.80,43.10,44.94,42.01,194.82K,1.62,42963
17-08-17,43.88,43.80,44.70,43.13,163.34K,0.18,42964
18-08-17,46.69,43.88,47.99,43.29,362.94K,6.4,42965
19-08-17,45.18,46.69,47.00,43.76,158.52K,-3.23,42966
20-08-17,45.57,45.18,47.15,44.07,155.49K,0.86,42967
21-08-17,47.99,45.57,48.87,44.90,245.86K,5.31,42968
22-08-17,46.43,47.99,47.99,44.65,230.93K,-3.25,42969
23-08-17,53.31,46.43,55.00,46.08,587.97K,14.82,42970
24-08-17,51.09,53.31,53.46,50.23,399.54K,-4.16,42971
25-08-17,51.11,51.09,52.20,50.10,260.66K,0.04,42972
26-08-17,51.55,51.11,52.00,50.00,164.48K,0.86,42973
27-08-17,61.56,51.55,64.67,51.20,818.82K,19.42,42974
28-08-17,62.38,61.56,64.73,58.77,557.31K,1.33,42975
29-08-17,63.75,62.38,64.45,61.25,446.05K,2.2,42976
30-08-17,66.12,63.75,67.50,62.00,394.45K,3.72,42977
31-08-17,73.23,66.12,74.80,65.22,1.00M,10.75,42978
