Date,Price,Open,High,Low,Vol.,Change %,Date_m
15-Sep-17,1325.20,1333.70,1338.20,1323.00,320.51K,-0.31,42993
18-Sep-17,1310.80,1324.00,1324.00,1308.10,271.33K,-1.09,42996
19-Sep-17,1310.60,1310.50,1315.30,1308.70,275.31K,-0.02,42997
20-Sep-17,1316.40,1314.70,1319.80,1299.50,351.42K,0.44,42998
21-Sep-17,1294.80,1304.80,1305.00,1291.20,402.21K,-1.64,42999
22-Sep-17,1297.50,1294.10,1301.90,1294.10,264.47K,0.21,43000
25-Sep-17,1311.50,1301.50,1315.80,1291.70,362.67K,1.08,43003
26-Sep-17,1301.70,1314.20,1317.10,1295.00,385.65K,-0.75,43004
27-Sep-17,1287.80,1297.30,1299.20,1284.10,374.77K,-1.07,43005
28-Sep-17,1288.70,1285.10,1291.60,1280.40,288.51K,0.07,43006
29-Sep-17,1284.80,1290.10,1293.20,1278.20,287.45K,-0.3,43007
02-Oct-17,1275.80,1282.20,1282.80,1272.00,272.71K,-0.7,43010
03-Oct-17,1274.60,1273.10,1277.40,1271.00,207.42K,-0.09,43011
04-Oct-17,1276.80,1274.50,1285.00,1273.10,273.12K,0.17,43012
05-Oct-17,1273.20,1277.50,1281.60,1268.50,221.52K,-0.28,43013
06-Oct-17,1274.90,1270.60,1279.20,1262.80,373.75K,0.13,43014
09-Oct-17,1285.00,1278.60,1288.00,1277.70,200.99K,0.79,43017
10-Oct-17,1293.80,1286.80,1296.70,1284.60,316.58K,0.68,43018
11-Oct-17,1288.90,1290.70,1295.90,1286.80,261.36K,-0.38,43019
12-Oct-17,1296.50,1294.60,1299.80,1291.80,246.08K,0.59,43020
13-Oct-17,1304.60,1296.00,1306.40,1292.90,297.57K,0.62,43021
16-Oct-17,1303.00,1306.00,1308.40,1292.50,271.28K,-0.12,43024
17-Oct-17,1286.20,1297.20,1298.40,1283.20,342.41K,-1.29,43025
18-Oct-17,1283.00,1286.90,1290.80,1278.60,258.54K,-0.25,43026
19-Oct-17,1290.00,1282.80,1292.80,1277.60,355.71K,0.55,43027
20-Oct-17,1280.50,1292.00,1292.90,1279.30,314.81K,-0.74,43028
23-Oct-17,1280.90,1281.50,1284.70,1273.60,284.48K,0.03,43031
24-Oct-17,1278.30,1283.90,1285.30,1274.80,268.91K,-0.2,43032
25-Oct-17,1279.00,1278.00,1281.30,1272.00,379.40K,0.05,43033
26-Oct-17,1269.60,1278.60,1283.80,1266.40,384.12K,-0.73,43034
27-Oct-17,1271.80,1268.00,1275.20,1263.80,363.10K,0.17,43035
30-Oct-17,1277.70,1274.30,1279.90,1269.80,260.08K,0.46,43038
31-Oct-17,1270.50,1277.60,1279.10,1268.30,272.51K,-0.56,43039
01-Nov-17,1277.30,1271.80,1281.90,1268.50,384.64K,0.54,43040
02-Nov-17,1278.10,1275.20,1285.10,1274.00,380.14K,0.06,43041
03-Nov-17,1269.20,1277.50,1281.20,1265.90,373.41K,-0.7,43042
06-Nov-17,1281.60,1270.70,1283.90,1266.40,354.77K,0.98,43045
07-Nov-17,1275.80,1282.60,1282.80,1272.30,337.27K,-0.45,43046
08-Nov-17,1283.70,1276.40,1288.10,1276.10,358.13K,0.62,43047
09-Nov-17,1287.50,1282.10,1289.50,1280.50,394.18K,0.3,43048
10-Nov-17,1274.20,1286.00,1287.70,1273.60,354.58K,-1.03,43049
13-Nov-17,1278.90,1275.30,1279.90,1274.40,220.91K,0.37,43052
14-Nov-17,1282.90,1278.90,1283.80,1269.70,355.20K,0.31,43053
15-Nov-17,1277.70,1280.70,1290.00,1276.50,433.65K,-0.41,43054
16-Nov-17,1278.20,1278.00,1281.80,1274.90,274.43K,0.04,43055
17-Nov-17,1296.50,1278.80,1297.50,1278.10,387.02K,1.43,43056
20-Nov-17,1275.30,1294.10,1295.10,1274.10,425.16K,-1.64,43059
21-Nov-17,1286.20,1281.00,1288.70,1280.20,60.04K,0.85,43060
22-Nov-17,1296.80,1284.80,1299.00,1283.10,103.58K,0.82,43061
23-Nov-17,1291.66,1291.19,1293.87,1287.65,0,-0.4,43062
24-Nov-17,1291.80,1296.10,1297.60,1289.50,83.55K,0.01,43063
27-Nov-17,1298.90,1292.00,1303.40,1290.70,144.65K,0.55,43066
28-Nov-17,1299.20,1298.80,1301.30,1294.50,230.27K,0.02,43067
29-Nov-17,1286.20,1298.00,1300.40,1285.10,392.06K,-1,43068
30-Nov-17,1276.70,1286.90,1288.40,1273.10,354.08K,-0.74,43069
01-Dec-17,1282.30,1277.90,1292.50,1274.20,438.93K,0.44,43070
04-Dec-17,1277.70,1277.60,1280.50,1273.50,262.07K,-0.36,43073
05-Dec-17,1264.90,1279.10,1279.80,1263.20,334.83K,-1,43074
06-Dec-17,1266.10,1268.30,1271.80,1264.80,253.05K,0.09,43075
07-Dec-17,1253.10,1265.20,1266.80,1245.80,326.47K,-1.03,43076
08-Dec-17,1248.40,1249.50,1254.40,1244.40,277.06K,-0.38,43077
11-Dec-17,1246.90,1249.20,1253.40,1242.40,194.38K,-0.12,43080
12-Dec-17,1241.70,1243.90,1247.90,1238.30,232.77K,-0.42,43081
13-Dec-17,1248.60,1246.30,1259.70,1242.30,324.22K,0.56,43082
14-Dec-17,1257.10,1258.10,1261.60,1252.80,264.71K,0.68,43083
15-Dec-17,1257.50,1255.50,1264.50,1255.20,246.11K,0.03,43084
18-Dec-17,1265.50,1257.80,1267.00,1255.30,214.22K,0.64,43087
19-Dec-17,1264.20,1265.40,1268.60,1262.30,206.59K,-0.1,43088
20-Dec-17,1269.60,1264.80,1271.40,1264.40,205.62K,0.43,43089
21-Dec-17,1270.60,1268.80,1272.50,1266.00,196.54K,0.08,43090
22-Dec-17,1278.80,1270.30,1280.40,1268.40,193.03K,0.65,43091
25-Dec-17,1277.90,1278.90,1279.50,1277.90,0,-0.07,43094
26-Dec-17,1287.50,1279.00,1288.40,1277.70,134.62K,0.75,43095
27-Dec-17,1291.40,1287.80,1293.20,1286.00,205.80K,0.3,43096
28-Dec-17,1297.20,1292.00,1297.30,1290.50,225.66K,0.45,43097
29-Dec-17,1309.30,1297.50,1309.80,1296.10,241.27K,0.93,43098
01-Jan-18,1308.70,1305.80,1309.70,1304.60,0,-0.05,43101
02-Jan-18,1316.10,1305.30,1320.40,1304.60,279.73K,0.57,43102
03-Jan-18,1318.50,1319.00,1323.00,1308.90,353.46K,0.18,43103
04-Jan-18,1321.60,1315.50,1327.30,1307.10,369.85K,0.24,43104
05-Jan-18,1322.30,1324.40,1324.70,1314.60,330.23K,0.05,43105
08-Jan-18,1320.40,1321.80,1323.00,1315.70,246.09K,-0.14,43108
09-Jan-18,1313.70,1321.20,1321.40,1309.50,333.53K,-0.51,43109
10-Jan-18,1319.30,1313.30,1328.60,1308.90,391.66K,0.43,43110
11-Jan-18,1322.50,1317.50,1324.70,1316.10,264.30K,0.24,43111
12-Jan-18,1334.90,1323.60,1340.00,1320.80,365.20K,0.94,43112
14-Jan-18,1337.40,1337.70,1338.60,1336.40,0,0.19,43114
15-Jan-18,1341.80,1337.30,1344.90,1337.00,0,0.33,43115
16-Jan-18,1337.10,1337.30,1345.00,1332.10,499.76K,-0.35,43116
17-Jan-18,1339.20,1339.00,1344.50,1326.60,365.87K,0.16,43117
18-Jan-18,1327.20,1327.40,1333.30,1324.30,312.11K,-0.9,43118
19-Jan-18,1333.10,1327.00,1338.20,1326.60,275.30K,0.44,43119
22-Jan-18,1336.90,1339.40,1340.30,1332.90,104.32K,0.29,43122
23-Jan-18,1341.70,1338.40,1346.60,1335.80,70.40K,0.36,43123
24-Jan-18,1361.40,1346.20,1366.80,1344.10,159.34K,1.47,43124
25-Jan-18,1368.00,1362.70,1370.50,1346.20,142.58K,0.48,43125
26-Jan-18,1357.20,1352.70,1361.00,1348.60,142.27K,-0.79,43126
29-Jan-18,1345.10,1353.70,1356.30,1340.90,233.76K,-0.89,43129
30-Jan-18,1340.00,1344.00,1352.50,1337.50,412.52K,-0.38,43130
31-Jan-18,1343.10,1341.80,1351.00,1335.50,377.14K,0.23,43131
01-Feb-18,1347.90,1348.20,1354.30,1340.20,310.50K,0.36,43132
02-Feb-18,1337.30,1352.20,1353.30,1330.10,431.41K,-0.79,43133
05-Feb-18,1336.50,1334.60,1344.80,1331.60,305.68K,-0.06,43136
06-Feb-18,1329.50,1343.10,1349.30,1322.80,473.35K,-0.52,43137
07-Feb-18,1314.60,1326.60,1334.80,1313.50,351.23K,-1.12,43138
08-Feb-18,1319.00,1320.70,1324.50,1309.00,365.93K,0.33,43139
09-Feb-18,1315.70,1321.00,1325.00,1313.20,317.67K,-0.25,43140
12-Feb-18,1326.40,1317.10,1330.00,1316.30,208.07K,0.81,43143
13-Feb-18,1330.40,1325.00,1333.50,1323.70,201.43K,0.3,43144
14-Feb-18,1358.00,1331.90,1358.60,1319.10,431.72K,2.07,43145
15-Feb-18,1355.30,1353.00,1359.80,1350.80,274.93K,-0.2,43146
16-Feb-18,1356.20,1356.60,1364.40,1347.30,230.90K,0.07,43147
18-Feb-18,1350.50,1349.70,1352.40,1349.70,0,-0.42,43149
19-Feb-18,1347.80,1350.40,1353.90,1347.40,0,-0.2,43150
20-Feb-18,1331.20,1350.20,1354.00,1330.60,374.05K,-1.23,43151
21-Feb-18,1332.10,1331.20,1338.50,1324.40,255.62K,0.07,43152
